"age","job_admin.","job_blue.collar","job_entrepreneur","job_housemaid","job_management","job_retired","job_self.employed","job_services","job_student","job_technician","job_unemployed","job_unknown","marital_divorced","marital_married","marital_single","education_primary","education_secondary","education_tertiary","education_unknown","default","balance","housing","loan","contact_cellular","contact_telephone","contact_unknown","day","month","duration","campaign","IFP","previous","poutcome_failure","poutcome_other","poutcome_success","PDAYS_1","PDAYS_2","PDAYS_3","PDAYS_4","y"
48,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1705,2,1,0,0,1,5,5,107,1,0,0,0,0,0,0,0,0,0,"no"
39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,47,2,1,0,0,1,5,5,181,1,0,0,0,0,0,0,0,0,0,"no"
47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,176,2,1,0,0,1,5,5,303,2,0,0,0,0,0,0,0,0,0,"no"
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1225,2,1,0,0,1,5,5,558,5,0,0,0,0,0,0,0,0,0,"no"
45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,86,2,1,0,0,1,5,5,270,1,0,0,0,0,0,0,0,0,0,"no"
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,82,2,1,0,0,1,5,5,228,1,0,0,0,0,0,0,0,0,0,"no"
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,271,2,1,0,0,1,5,5,99,1,0,0,0,0,0,0,0,0,0,"no"
54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1378,2,1,0,0,1,5,5,240,1,0,0,0,0,0,0,0,0,0,"no"
54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,184,1,1,0,0,1,5,5,673,2,0,0,0,0,0,0,0,0,0,"yes"
50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,5,5,233,3,0,0,0,0,0,0,0,0,0,"no"
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,1,5,5,1056,1,0,0,0,0,0,0,0,0,0,"no"
44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1357,2,2,0,0,1,5,5,250,1,0,0,0,0,0,0,0,0,0,"no"
53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,19,2,1,0,0,1,5,5,252,1,0,0,0,0,0,0,0,0,0,"no"
35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,434,1,1,0,0,1,5,5,138,1,0,0,0,0,0,0,0,0,0,"no"
60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,92,2,1,0,0,1,5,5,130,1,0,0,0,0,0,0,0,0,0,"no"
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1151,2,1,0,0,1,5,5,412,1,0,0,0,0,0,0,0,0,0,"no"
48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,41,2,1,0,0,1,5,5,179,2,0,0,0,0,0,0,0,0,0,"no"
34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,51,2,1,0,0,1,5,5,19,2,0,0,0,0,0,0,0,0,0,"no"
54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,214,2,1,0,0,1,5,5,458,2,0,0,0,0,0,0,0,0,0,"no"
51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1161,2,1,0,0,1,5,5,717,1,0,0,0,0,0,0,0,0,0,"no"
31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,37,2,1,0,0,1,5,5,313,1,0,0,0,0,0,0,0,0,0,"no"
35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,787,2,1,0,0,1,5,5,683,2,0,0,0,0,0,0,0,0,0,"no"
35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,59,2,1,0,0,1,5,5,1077,1,0,0,0,0,0,0,0,0,0,"no"
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,253,2,1,0,0,1,5,5,416,1,0,0,0,0,0,0,0,0,0,"no"
36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,211,2,1,0,0,1,5,5,146,2,0,0,0,0,0,0,0,0,0,"no"
58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,235,2,1,0,0,1,5,5,167,1,0,0,0,0,0,0,0,0,0,"no"
40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,4384,2,1,0,0,1,5,5,315,1,0,0,0,0,0,0,0,0,0,"no"
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4080,1,1,0,0,1,5,5,140,1,0,0,0,0,0,0,0,0,0,"no"
34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,53,2,2,0,0,1,5,5,346,1,0,0,0,0,0,0,0,0,0,"no"
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,0,1,5,5,562,1,0,0,0,0,0,0,0,0,0,"no"
51,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2127,2,1,0,0,1,5,5,172,1,0,0,0,0,0,0,0,0,0,"no"
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,377,2,1,0,0,1,5,5,217,1,0,0,0,0,0,0,0,0,0,"no"
55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,73,2,1,0,0,1,5,5,142,2,0,0,0,0,0,0,0,0,0,"no"
42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,445,2,1,0,0,1,5,5,67,1,0,0,0,0,0,0,0,0,0,"no"
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,243,2,1,0,0,1,5,5,291,1,0,0,0,0,0,0,0,0,0,"no"
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,307,2,1,0,0,1,5,5,309,2,0,0,0,0,0,0,0,0,0,"no"
38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,155,2,1,0,0,1,5,5,248,1,0,0,0,0,0,0,0,0,0,"no"
50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,173,1,2,0,0,1,5,5,98,1,0,0,0,0,0,0,0,0,0,"no"
43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,400,2,1,0,0,1,5,5,256,1,0,0,0,0,0,0,0,0,0,"no"
61,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1428,2,1,0,0,1,5,5,82,2,0,0,0,0,0,0,0,0,0,"no"
47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,219,2,1,0,0,1,5,5,577,1,0,0,0,0,0,0,0,0,0,"no"
48,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,7,2,1,0,0,1,5,5,286,1,0,0,0,0,0,0,0,0,0,"no"
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,575,2,1,0,0,1,5,5,477,1,0,0,0,0,0,0,0,0,0,"no"
35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,298,2,1,0,0,1,5,5,611,2,0,0,0,0,0,0,0,0,0,"no"
35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,1,5,5,471,1,0,0,0,0,0,0,0,0,0,"no"
50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,5699,2,1,0,0,1,5,5,381,2,0,0,0,0,0,0,0,0,0,"no"
41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,176,2,2,0,0,1,5,5,42,1,0,0,0,0,0,0,0,0,0,"no"
41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,517,2,1,0,0,1,5,5,251,1,0,0,0,0,0,0,0,0,0,"no"
39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,257,2,1,0,0,1,5,5,408,1,0,0,0,0,0,0,0,0,0,"no"
42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,56,2,1,0,0,1,5,5,215,1,0,0,0,0,0,0,0,0,0,"no"
38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-390,2,1,0,0,1,5,5,287,1,0,0,0,0,0,0,0,0,0,"no"
53,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,330,2,1,0,0,1,5,5,216,2,0,0,0,0,0,0,0,0,0,"no"
59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,195,1,1,0,0,1,5,5,366,2,0,0,0,0,0,0,0,0,0,"no"
36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,301,2,1,0,0,1,5,5,210,1,0,0,0,0,0,0,0,0,0,"no"
54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-41,2,1,0,0,1,5,5,288,1,0,0,0,0,0,0,0,0,0,"no"
40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,483,2,1,0,0,1,5,5,168,1,0,0,0,0,0,0,0,0,0,"no"
47,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,28,1,1,0,0,1,5,5,338,2,0,0,0,0,0,0,0,0,0,"no"
53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,13,1,1,0,0,1,5,5,410,3,0,0,0,0,0,0,0,0,0,"no"
46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,965,1,1,0,0,1,5,5,177,1,0,0,0,0,0,0,0,0,0,"no"
39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,378,2,2,0,0,1,5,5,127,2,0,0,0,0,0,0,0,0,0,"no"
40,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,219,2,1,0,0,1,5,5,357,1,0,0,0,0,0,0,0,0,0,"no"
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,324,2,1,0,0,1,5,5,175,1,0,0,0,0,0,0,0,0,0,"no"
35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-69,2,1,0,0,1,5,5,300,1,0,0,0,0,0,0,0,0,0,"no"
55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,0,1,5,5,136,1,0,0,0,0,0,0,0,0,0,"no"
43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,205,2,1,0,0,1,5,5,1419,1,0,0,0,0,0,0,0,0,0,"no"
48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,278,2,1,0,0,1,5,5,125,2,0,0,0,0,0,0,0,0,0,"no"
58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1065,2,1,0,0,1,5,5,213,3,0,0,0,0,0,0,0,0,0,"no"
33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,34,2,1,0,0,1,5,5,27,1,0,0,0,0,0,0,0,0,0,"no"
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1033,1,1,0,0,1,5,5,238,2,0,0,0,0,0,0,0,0,0,"no"
53,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1467,2,1,0,0,1,5,5,124,1,0,0,0,0,0,0,0,0,0,"no"
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-12,2,1,0,0,1,5,5,18,1,0,0,0,0,0,0,0,0,0,"no"
31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,388,2,1,0,0,1,5,5,730,2,0,0,0,0,0,0,0,0,0,"no"
57,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,294,2,1,0,0,1,5,5,746,2,0,0,0,0,0,0,0,0,0,"no"
53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1827,1,1,0,0,1,5,5,121,1,0,0,0,0,0,0,0,0,0,"no"
55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,627,2,1,0,0,1,5,5,247,1,0,0,0,0,0,0,0,0,0,"no"
45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,25,2,1,0,0,1,5,5,40,1,0,0,0,0,0,0,0,0,0,"no"
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,315,2,1,0,0,1,5,5,181,2,0,0,0,0,0,0,0,0,0,"no"
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,1,5,5,79,1,0,0,0,0,0,0,0,0,0,"no"
44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,66,2,1,0,0,1,5,5,206,1,0,0,0,0,0,0,0,0,0,"no"
49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-9,2,2,0,0,1,5,5,389,1,0,0,0,0,0,0,0,0,0,"no"
46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,349,2,2,0,0,1,5,5,127,1,0,0,0,0,0,0,0,0,0,"no"
43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,100,2,1,0,0,1,5,5,702,1,0,0,0,0,0,0,0,0,0,"no"
38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,5,5,151,1,0,0,0,0,0,0,0,0,0,"no"
43,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,434,2,1,0,0,1,5,5,117,1,0,0,0,0,0,0,0,0,0,"no"
49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3237,2,1,0,0,1,5,5,232,3,0,0,0,0,0,0,0,0,0,"no"
42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,275,1,1,0,0,1,5,5,408,2,0,0,0,0,0,0,0,0,0,"no"
22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,1,5,5,179,2,0,0,0,0,0,0,0,0,0,"no"
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,207,2,1,0,0,1,5,5,39,1,0,0,0,0,0,0,0,0,0,"no"
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,483,2,1,0,0,1,5,5,282,1,0,0,0,0,0,0,0,0,0,"no"
51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2248,2,1,0,0,1,5,5,714,2,0,0,0,0,0,0,0,0,0,"no"
49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,428,2,1,0,0,1,5,5,50,1,0,0,0,0,0,0,0,0,0,"no"
53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,2,0,0,1,5,5,181,1,0,0,0,0,0,0,0,0,0,"no"
34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,1,5,5,142,1,0,0,0,0,0,0,0,0,0,"no"
33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,140,2,1,0,0,1,5,5,227,1,0,0,0,0,0,0,0,0,0,"no"
50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,297,2,1,0,0,1,5,5,119,1,0,0,0,0,0,0,0,0,0,"no"
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,279,2,1,0,0,1,5,5,361,1,0,0,0,0,0,0,0,0,0,"no"
59,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,901,2,1,0,0,1,5,5,73,3,0,0,0,0,0,0,0,0,0,"no"
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2573,2,1,0,0,1,5,5,67,2,0,0,0,0,0,0,0,0,0,"no"
36,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,143,2,2,0,0,1,5,5,350,1,0,0,0,0,0,0,0,0,0,"no"
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,475,2,1,0,0,1,5,5,332,2,0,0,0,0,0,0,0,0,0,"no"
53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,70,2,1,0,0,1,5,5,611,2,0,0,0,0,0,0,0,0,0,"no"
34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,318,2,1,0,0,1,5,5,113,2,0,0,0,0,0,0,0,0,0,"no"
37,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,275,2,1,0,0,1,5,5,132,1,0,0,0,0,0,0,0,0,0,"no"
42,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,742,2,1,0,0,1,5,5,58,3,0,0,0,0,0,0,0,0,0,"no"
41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,236,2,1,0,0,1,5,5,151,1,0,0,0,0,0,0,0,0,0,"no"
30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,25,2,1,0,0,1,5,5,89,2,0,0,0,0,0,0,0,0,0,"no"
37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,600,2,1,0,0,1,5,5,152,1,0,0,0,0,0,0,0,0,0,"no"
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-349,2,1,0,0,1,5,5,611,2,0,0,0,0,0,0,0,0,0,"no"
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,183,2,2,0,0,1,5,5,110,2,0,0,0,0,0,0,0,0,0,"no"
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,1,5,5,463,1,0,0,0,0,0,0,0,0,0,"no"
42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,2,0,0,1,5,5,562,2,0,0,0,0,0,0,0,0,0,"yes"
40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0,1,5,5,962,1,0,0,0,0,0,0,0,0,0,"no"
57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1078,2,1,0,0,1,5,5,10,4,0,0,0,0,0,0,0,0,0,"no"
56,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,155,1,1,0,0,1,5,5,118,3,0,0,0,0,0,0,0,0,0,"no"
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,190,2,1,0,0,1,5,5,92,2,0,0,0,0,0,0,0,0,0,"no"
59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,319,2,1,0,0,1,5,5,143,3,0,0,0,0,0,0,0,0,0,"no"
39,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,-185,2,1,0,0,1,5,5,189,3,0,0,0,0,0,0,0,0,0,"no"
49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,47,1,1,0,0,1,5,5,234,2,0,0,0,0,0,0,0,0,0,"no"
38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,570,2,1,0,0,1,5,5,75,2,0,0,0,0,0,0,0,0,0,"no"
36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,19,1,1,0,0,1,5,5,189,2,0,0,0,0,0,0,0,0,0,"no"
50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,61,2,1,0,0,1,5,5,621,3,0,0,0,0,0,0,0,0,0,"no"
41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-62,2,2,0,0,1,5,5,55,2,0,0,0,0,0,0,0,0,0,"no"
54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,258,1,1,0,0,1,5,5,310,4,0,0,0,0,0,0,0,0,0,"no"
58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,76,2,1,0,0,1,5,5,156,2,0,0,0,0,0,0,0,0,0,"no"
30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,1,5,5,5,2,0,0,0,0,0,0,0,0,0,"no"
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,352,2,1,0,0,1,5,5,225,2,0,0,0,0,0,0,0,0,0,"no"
47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,368,2,1,0,0,1,5,5,125,2,0,0,0,0,0,0,0,0,0,"no"
50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,339,2,1,0,0,1,5,5,2,3,0,0,0,0,0,0,0,0,0,"no"
32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1331,2,1,0,0,1,5,5,286,2,0,0,0,0,0,0,0,0,0,"no"
40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,672,2,1,0,0,1,5,5,164,2,0,0,0,0,0,0,0,0,0,"no"
37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,58,2,1,0,0,1,5,5,98,2,0,0,0,0,0,0,0,0,0,"no"
54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,447,2,1,0,0,1,5,5,742,2,0,0,0,0,0,0,0,0,0,"no"
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,423,2,1,0,0,1,5,5,226,3,0,0,0,0,0,0,0,0,0,"no"
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,5,5,120,2,0,0,0,0,0,0,0,0,0,"no"
34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,19,2,1,0,0,1,5,5,362,4,0,0,0,0,0,0,0,0,0,"no"
56,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,13,2,1,0,0,1,5,5,357,2,0,0,0,0,0,0,0,0,0,"no"
31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,2,1,0,0,1,5,5,200,2,0,0,0,0,0,0,0,0,0,"no"
24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,82,2,1,0,0,1,5,5,204,2,0,0,0,0,0,0,0,0,0,"no"
42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,28,2,1,0,0,1,5,5,126,3,0,0,0,0,0,0,0,0,0,"no"
57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,792,2,1,0,0,1,5,5,65,2,0,0,0,0,0,0,0,0,0,"no"
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,408,2,1,0,0,1,5,5,107,2,0,0,0,0,0,0,0,0,0,"no"
51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,531,2,1,0,0,1,5,5,267,2,0,0,0,0,0,0,0,0,0,"no"
57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,211,2,1,0,0,1,5,5,248,2,0,0,0,0,0,0,0,0,0,"no"
36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,62,2,1,0,0,1,5,5,215,2,0,0,0,0,0,0,0,0,0,"no"
53,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,257,2,1,0,0,1,5,5,209,2,0,0,0,0,0,0,0,0,0,"no"
50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1234,2,1,0,0,1,5,5,205,2,0,0,0,0,0,0,0,0,0,"no"
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,313,2,1,0,0,1,5,5,83,2,0,0,0,0,0,0,0,0,0,"no"
55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,89,2,1,0,0,1,5,5,106,3,0,0,0,0,0,0,0,0,0,"no"
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,129,2,2,0,0,1,5,5,189,2,0,0,0,0,0,0,0,0,0,"no"
43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,1,5,5,105,2,0,0,0,0,0,0,0,0,0,"no"
56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,353,2,1,0,0,1,5,5,106,2,0,0,0,0,0,0,0,0,0,"no"
54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,851,2,1,0,0,1,5,5,108,2,0,0,0,0,0,0,0,0,0,"no"
55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,96,2,2,0,0,1,5,5,311,2,0,0,0,0,0,0,0,0,0,"no"
37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,398,2,2,0,0,1,5,5,214,2,0,0,0,0,0,0,0,0,0,"no"
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,193,1,1,0,0,1,5,5,132,2,0,0,0,0,0,0,0,0,0,"no"
46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-358,2,1,0,0,1,5,5,358,2,0,0,0,0,0,0,0,0,0,"no"
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,539,2,2,0,0,1,5,5,453,2,0,0,0,0,0,0,0,0,0,"no"
51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0,1,5,5,364,2,0,0,0,0,0,0,0,0,0,"no"
40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,5,5,136,2,0,0,0,0,0,0,0,0,0,"no"
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,490,2,1,0,0,1,5,5,386,2,0,0,0,0,0,0,0,0,0,"no"
51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,1,5,5,173,2,0,0,0,0,0,0,0,0,0,"no"
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,403,2,1,0,0,1,5,5,241,2,0,0,0,0,0,0,0,0,0,"no"
48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,161,2,1,0,0,1,5,5,224,3,0,0,0,0,0,0,0,0,0,"no"
